Suburb,SellerG,CouncilArea,Type,BuildingArea,Rooms,Propertycount,Lattitude,Longtitude,Distance,YearBuilt,Car,Postcode,airbnb_price_median,airbnb_weekly_price_median,airbnb_monthly_price_median
Waterways,Ray,,h,244.0,4,709.0,-38.01345,145.1342,21.5,2004.0,2.0,3195.0,109.0,550.0,2000.0
Werribee,YPA,,h,,3,16166.0,-37.89302,144.65938,14.7,,2.0,3030.0,68.0,380.0,1300.0
Werribee,hockingstuart,,h,177.0,4,16166.0,-37.89463,144.66857,14.7,2001.0,2.0,3030.0,68.0,380.0,1300.0
Westmeadows,Barry,,h,,3,2474.0,-37.67332,144.9022,16.5,,3.0,3049.0,65.0,400.0,
Williamstown,Raine,,h,,3,6380.0,-37.85265,144.89376,6.8,,1.0,3016.0,180.0,599.5,2095.0
Windsor,McGrath,,u,,2,4380.0,-37.85556,144.99063,4.6,2013.0,1.0,3181.0,112.0,713.0,2699.5
Wollert,Ray,,t,,3,2940.0,-37.60949,145.0382,25.5,,2.0,3750.0,43.0,,
Wollert,hockingstuart,,h,248.0,4,2940.0,-37.61729,145.0238,25.5,2012.0,2.0,3750.0,43.0,,
Yarraville,RT,,h,,3,6543.0,-37.82413,144.87513,6.3,2017.0,2.0,3013.0,108.5,800.0,2000.0
Yarraville,Village,,h,142.0,4,6543.0,-37.8215,144.89614,6.3,1950.0,2.0,3013.0,108.5,800.0,2000.0
Yarraville,hockingstuart,,h,137.0,3,6543.0,-37.81284,144.89158999999995,6.3,1948.0,0.0,3013.0,108.5,800.0,2000.0
Aberfeldie,Barry,,h,186.0,4,1543.0,-37.7609,144.89886,7.5,1950.0,1.0,3040.0,82.0,775.0,4000.0
Altona,RT,,h,,3,5301.0,-37.87182,144.816,11.0,,3.0,3018.0,80.0,732.5,1550.5
Altona North,Greg,,h,,3,5132.0,-37.82872,144.84558,9.4,,2.0,3025.0,55.0,,
Altona North,Greg,,h,,3,5132.0,-37.84476,144.8472,9.4,,2.0,3025.0,55.0,,
Armadale,Marshall,,t,141.0,3,4836.0,-37.86109,145.01994,6.3,1920.0,1.0,3143.0,100.0,550.0,2390.0
Ashburton,Jellis,,h,101.0,3,3052.0,-37.87,145.08803,10.2,1950.0,4.0,3147.0,60.0,250.0,
Aspendale,Ray,,h,,3,2824.0,-38.02094,145.09736999999996,21.5,,2.0,3195.0,109.0,550.0,2000.0
Aspendale Gardens,Buxton,,h,,3,2243.0,-38.02105,145.11982,21.5,,2.0,3195.0,109.0,550.0,2000.0
Avondale Heights,Brad,,u,,2,4502.0,-37.77091,144.86571,9.5,1970.0,1.0,3034.0,40.0,,
Balwyn,Jellis,,h,203.0,3,5682.0,-37.80576,145.06978999999995,7.9,1940.0,2.0,3103.0,71.0,463.5,1486.5
Balwyn North,Fletchers,,h,,3,7809.0,-37.80245,145.07963,9.7,,2.0,3104.0,80.0,450.0,1750.0
Balwyn North,Nelson,,u,,2,7809.0,-37.79681,145.06903,9.7,1960.0,1.0,3104.0,80.0,450.0,1750.0
Beaumaris,Buxton,,t,,3,5366.0,-37.98667,145.02796,17.3,,2.0,3193.0,147.5,1855.0,7470.0
Bentleigh,Jellis,,h,233.0,4,6795.0,-37.92098,145.02422,11.4,1940.0,2.0,3204.0,71.0,590.0,2251.0
Bentleigh,Buxton,,h,,4,6795.0,-37.93031,145.03816,11.4,,2.0,3204.0,71.0,590.0,2251.0
Bentleigh East,Buxton,,h,,4,10969.0,-37.90609,145.0551,13.8,,2.0,3165.0,69.0,490.0,1800.0
Bentleigh East,Jellis,,h,105.0,3,10969.0,-37.92041,145.07901,13.8,1960.0,3.0,3165.0,69.0,490.0,1800.0
Blackburn,Jellis,,h,270.0,5,5713.0,-37.82665,145.1518,13.4,1960.0,2.0,3130.0,96.0,410.0,1790.0
Blackburn,Noel,,h,,3,5713.0,-37.82378,145.13778,13.4,,2.0,3130.0,96.0,410.0,1790.0
Blackburn South,Ray,,h,168.0,4,4387.0,-37.84307,145.13419,13.4,2017.0,2.0,3130.0,96.0,410.0,1790.0
Bonbeach,hockingstuart,,t,222.0,4,2887.0,-38.06189000000001,145.11766,27.0,2004.0,2.0,3196.0,100.0,936.0,2373.0
Boronia,Fletchers,,h,112.0,3,9704.0,-37.86205,145.25333,25.0,1970.0,1.0,3155.0,71.0,324.5,1099.5
Box Hill,Lindellas,,h,,3,4605.0,-37.82132,145.12891000000005,10.9,,2.0,3128.0,103.5,369.5,1421.5
Braybrook,Douglas,,h,93.0,3,3589.0,-37.78311,144.85331000000005,8.6,1960.0,2.0,3019.0,58.0,200.0,
Brighton,Marshall,,h,110.0,3,10579.0,-37.88879,144.99833,10.5,1910.0,3.0,3186.0,159.5,900.0,3550.0
Brighton,Jellis,,h,,4,10579.0,-37.90192,145.00094,10.5,,4.0,3186.0,159.5,900.0,3550.0
Brunswick,Nelson,,h,77.0,2,11918.0,-37.7697,144.96866,5.2,1905.0,1.0,3056.0,77.0,525.0,2150.0
Brunswick,Nelson,,u,,1,11918.0,-37.77685,144.95188000000005,5.2,,0.0,3056.0,77.0,525.0,2150.0
Brunswick East,Nelson,,h,,2,5533.0,-37.76766,144.97638,4.0,,3.0,3057.0,100.0,550.0,2200.0
Brunswick East,Nelson,,h,89.0,2,5533.0,-37.75995,144.97413,4.0,1900.0,1.0,3057.0,100.0,550.0,2200.0
Bulleen,Jellis,,h,130.0,4,4480.0,-37.77592,145.09714,10.8,1960.0,2.0,3105.0,65.0,528.0,2000.0
Bundoora,Barry,,h,179.0,5,10175.0,-37.68591,145.07825,12.1,2015.0,2.0,3083.0,55.0,702.5,2291.5
Bundoora,Ray,,h,144.0,4,10175.0,-37.7002,145.06517,12.1,1970.0,2.0,3083.0,55.0,702.5,2291.5
Burwood,Lindellas,,h,,5,5678.0,-37.84352,145.11981,10.4,1960.0,3.0,3125.0,60.0,265.0,870.0
Burwood,Buxton,,h,,4,5678.0,-37.84162,145.10435,10.4,,1.0,3125.0,60.0,265.0,870.0
Burwood East,Barry,,h,,3,4048.0,-37.85029,145.13846,14.7,,1.0,3151.0,66.0,600.0,2200.0
Camberwell,Marshall,,h,,3,8920.0,-37.83176,145.0652,7.7,1991.0,2.0,3124.0,96.5,600.0,2500.0
Camberwell,Jellis,,h,239.0,5,8920.0,-37.84136,145.08149,7.7,1926.0,2.0,3124.0,96.5,600.0,2500.0
Carnegie,Jellis,,h,,2,7822.0,-37.8926,145.05868999999996,10.1,,1.0,3163.0,71.5,446.5,2040.0
Carnegie,Ray,,h,,3,7822.0,-37.893,145.05861000000004,10.1,,2.0,3163.0,71.5,446.5,2040.0
Carnegie,Woodards,,t,101.0,2,7822.0,-37.88592,145.04781,10.1,2007.0,1.0,3163.0,71.5,446.5,2040.0
Carnegie,Woodards,,h,,3,7822.0,-37.90206,145.05598,10.1,,2.0,3163.0,71.5,446.5,2040.0
Carnegie,Ray,,h,147.0,3,7822.0,-37.89235,145.04953999999995,10.1,2011.0,2.0,3163.0,71.5,446.5,2040.0
Carrum Downs,Harcourts,,h,,4,8060.0,-38.09601,145.19633000000005,34.9,2005.0,2.0,3201.0,108.0,678.0,2345.0
Chelsea,Ray,,h,127.0,3,3906.0,-38.04666,145.12354,27.0,1970.0,3.0,3196.0,100.0,936.0,2373.0
Cheltenham,O'Brien,,h,,4,9758.0,-37.96531,145.08502,17.9,,2.0,3192.0,100.0,750.0,2450.0
Cheltenham,Nick,,h,,4,9758.0,-37.9727,145.07016000000004,17.9,,2.0,3192.0,100.0,750.0,2450.0
Cheltenham,Ray,,h,156.0,3,9758.0,-37.95569,145.06588,17.9,1960.0,3.0,3192.0,100.0,750.0,2450.0
Cheltenham,O'Brien,,h,,3,9758.0,-37.96306,145.0803,17.9,,2.0,3192.0,100.0,750.0,2450.0
Cheltenham,Buxton,,h,,4,9758.0,-37.97531,145.07943,17.9,,2.0,3192.0,100.0,750.0,2450.0
Clayton,Darras,,h,,3,5837.0,-37.92614,145.11713,16.7,,2.0,3168.0,50.0,320.0,1200.0
Clayton,Buxton,,u,100.0,3,5837.0,-37.92559,145.10804,16.7,1955.0,2.0,3168.0,50.0,320.0,1200.0
Clayton South,C21,,h,,3,4734.0,-37.93663,145.11236,17.5,,4.0,3169.0,71.0,286.5,951.5
Clifton Hill,Nelson,,h,,4,2954.0,-37.79395,144.98899,3.6,,1.0,3068.0,102.5,720.0,2502.0
Clifton Hill,Nelson,,h,,2,2954.0,-37.79335,144.98911,3.6,,1.0,3068.0,102.5,720.0,2502.0
Coburg,Nelson,,h,209.0,4,11204.0,-37.73697,144.97568,6.7,2005.0,2.0,3058.0,75.0,430.0,1700.0
Coburg,Brad,,t,104.0,3,11204.0,-37.74701,144.96369,6.7,2004.0,1.0,3058.0,75.0,430.0,1700.0
Coburg North,Peter,,h,150.0,3,3445.0,-37.72631,144.96274,6.7,1960.0,3.0,3058.0,75.0,430.0,1700.0
Collingwood,Jellis,,h,,3,4553.0,-37.79556,144.98873,2.0,,1.0,3066.0,120.0,830.0,3150.0
Collingwood,Chambers,,t,90.0,2,4553.0,-37.79737,144.98492,2.0,2001.0,1.0,3066.0,120.0,830.0,3150.0
Craigieburn,hockingstuart,,h,184.0,3,15510.0,-37.59735,144.91118,20.6,2009.0,2.0,3064.0,49.0,185.0,
Croydon,RW,,h,139.0,3,11925.0,-37.80244,145.29711,23.0,1960.0,2.0,3136.0,72.0,875.0,3001.0
Dingley Village,Buxton,,h,234.0,4,3940.0,-37.97215,145.12389,22.2,2000.0,2.0,3172.0,48.0,680.0,2500.0
Doncaster,McGrath,,t,139.0,3,9028.0,-37.78267,145.14278000000004,12.4,2010.0,1.0,3108.0,138.0,1300.0,5400.0
Doveton,C21,,h,101.0,3,3533.0,-37.99515,145.23244,28.8,1959.0,2.0,3177.0,90.0,,
Eltham,Morrison,,h,,4,6990.0,-37.70349,145.16281,18.0,,2.0,3095.0,120.0,550.0,2750.0
Eltham,Fletchers,,h,146.0,3,6990.0,-37.72503,145.15142,18.0,1960.0,2.0,3095.0,120.0,550.0,2750.0
Eltham,Morrison,,h,,4,6990.0,-37.72881,145.13703999999996,18.0,,2.0,3095.0,120.0,550.0,2750.0
Elwood,Marshall,,h,,3,8989.0,-37.88922,144.9896,7.2,1920.0,2.0,3184.0,102.0,725.0,2776.0
Epping,Love,,h,,3,10926.0,-37.64417,145.04043,19.6,,2.0,3076.0,48.0,435.0,1620.0
Epping,HAR,,h,,3,10926.0,-37.64035,145.05624,19.6,,4.0,3076.0,48.0,435.0,1620.0
Essendon,Nelson,,t,,3,9264.0,-37.73899,144.89291,7.5,2001.0,1.0,3040.0,82.0,775.0,4000.0
Essendon,Brad,,h,183.0,3,9264.0,-37.75009,144.89271000000005,7.5,1950.0,2.0,3040.0,82.0,775.0,4000.0
Essendon North,Brad,,u,,3,1308.0,-37.73727,144.8986,8.2,,1.0,3041.0,87.5,350.0,1500.0
Fairfield,McGrath,,h,148.0,4,2970.0,-37.77167,145.02015,5.7,1915.0,1.0,3078.0,79.0,395.0,1850.0
Fairfield,Love,,h,113.0,3,2970.0,-37.77252,145.02546,5.7,1960.0,4.0,3078.0,79.0,395.0,1850.0
Fawkner,Purplebricks,,h,,3,5070.0,-37.69403,144.96674,13.1,,2.0,3060.0,40.0,,
Fawkner,Nelson,,h,,3,5070.0,-37.69592,144.96381,13.1,,2.0,3060.0,40.0,,
Forest Hill,Noel,,h,,4,4385.0,-37.84154,145.17606,15.4,,3.0,3131.0,89.0,546.0,2200.0
Frankston,O'Brien,,h,,4,17055.0,-38.16802,145.14349,38.0,,2.0,3199.0,109.0,600.0,2604.0
Frankston South,Ray,,h,,2,7566.0,-38.16185,145.10976000000005,38.0,,2.0,3199.0,109.0,600.0,2604.0
Frankston South,Eview,,h,180.0,4,7566.0,-38.16363,145.11545,38.0,1965.0,2.0,3199.0,109.0,600.0,2604.0
Glen Iris,Jellis,,h,,3,10412.0,-37.85672,145.09098999999995,7.3,,2.0,3146.0,100.0,765.0,2800.0
Glen Iris,hockingstuart,,t,,2,10412.0,-37.85698,145.04686,7.3,,1.0,3146.0,100.0,765.0,2800.0
Glen Iris,Noel,,t,,3,10412.0,-37.85289,145.0944,7.3,,1.0,3146.0,100.0,765.0,2800.0
Glen Iris,Jellis,,h,,2,10412.0,-37.86277000000001,145.04012,7.3,,1.0,3146.0,100.0,765.0,2800.0
Glen Waverley,hockingstuart,,h,164.0,3,15321.0,-37.88809000000001,145.19011,16.7,1973.0,2.0,3150.0,80.0,405.0,1490.5
Glen Waverley,Roger,,h,,3,15321.0,-37.8763,145.17166,16.7,,0.0,3150.0,80.0,405.0,1490.5
Glen Waverley,Barry,,h,237.0,5,15321.0,-37.8888,145.18692,16.7,1980.0,2.0,3150.0,80.0,405.0,1490.5
Greensborough,Morrison,,h,200.0,3,8524.0,-37.68569,145.10902,16.1,1979.0,2.0,3088.0,65.0,250.0,955.0
Greensborough,Morrison,,h,211.0,4,8524.0,-37.6929,145.1272,16.1,1980.0,2.0,3088.0,65.0,250.0,955.0
Greenvale,hockingstuart,,h,239.0,5,4864.0,-37.6248,144.87612,20.4,2014.0,2.0,3059.0,53.0,300.0,1250.0
Hallam,REMAX,,h,,3,3728.0,-38.00377,145.26161000000005,32.3,,3.0,3803.0,52.0,,
Hampton,Buxton,,h,,3,5454.0,-37.93105,144.99437,13.8,,2.0,3188.0,163.0,650.0,2500.0
Hampton,Hodges,,h,,3,5454.0,-37.94515,145.01886000000005,13.8,,3.0,3188.0,163.0,650.0,2500.0
Hampton,Buxton,,h,,4,5454.0,-37.93478,145.01156,13.8,1993.0,2.0,3188.0,163.0,650.0,2500.0
Hampton,Nick,,h,147.0,3,5454.0,-37.93753,145.0102,13.8,1948.0,1.0,3188.0,163.0,650.0,2500.0
Hampton East,Jellis,,h,,3,2356.0,-37.93524,145.03438,13.8,,3.0,3188.0,163.0,650.0,2500.0
Hampton East,Buxton,,t,,2,2356.0,-37.93522,145.02837,13.8,,1.0,3188.0,163.0,650.0,2500.0
Hawthorn,Jellis,,h,227.0,4,11308.0,-37.83508,145.0429,5.3,1920.0,2.0,3122.0,86.5,600.0,2974.0
Hawthorn,Marshall,,h,104.0,3,11308.0,-37.82031,145.04043,5.3,1890.0,0.0,3122.0,86.5,600.0,2974.0
Heidelberg West,Ray,,h,,3,2674.0,-37.74591,145.04449,8.8,,2.0,3081.0,59.0,300.0,775.0
Hillside,Barry,,h,120.0,4,5556.0,-37.70228,144.74316000000005,18.0,2003.0,1.0,3037.0,57.5,249.0,949.0
Hillside,Prof.,,h,155.0,3,5556.0,-37.6883,144.74225,18.0,2000.0,2.0,3037.0,57.5,249.0,949.0
Hoppers Crossing,Reliance,,h,,3,13830.0,-37.88157,144.69426,18.4,,4.0,3029.0,58.0,350.0,1200.0
Hoppers Crossing,One,,h,134.0,4,13830.0,-37.87517,144.67094,18.4,1993.0,2.0,3029.0,58.0,350.0,1200.0
Hoppers Crossing,hockingstuart,,h,,4,13830.0,-37.87217,144.68746000000004,18.4,,2.0,3029.0,58.0,350.0,1200.0
Jacana,Raine,,h,87.0,3,851.0,-37.68908,144.9116,14.0,1960.0,2.0,3047.0,40.0,475.0,
Keilor,Barry,,h,225.0,3,2339.0,-37.72465,144.8359,14.5,1970.0,2.0,3036.0,100.0,,
Keilor East,Nelson,,h,127.0,4,5629.0,-37.74975,144.86895,11.7,1990.0,2.0,3033.0,60.0,270.0,850.0
Keilor East,Nelson,,h,,3,5629.0,-37.7349,144.86225,11.7,,2.0,3033.0,60.0,270.0,850.0
Kew,Jellis,,h,,4,10331.0,-37.81027,145.04476,5.4,,2.0,3101.0,96.0,500.0,1300.0
Kew,Marshall,,h,,3,10331.0,-37.80646,145.04651,5.4,2000.0,2.0,3101.0,96.0,500.0,1300.0
Kew,RT,,h,,5,10331.0,-37.8142,145.05973,5.4,1917.0,2.0,3101.0,96.0,500.0,1300.0
Kew East,Jellis,,h,,3,2671.0,-37.79235,145.04789,7.3,,2.0,3102.0,77.5,1589.0,5627.0
Kew East,Jellis,,h,,3,2671.0,-37.7955,145.05046000000004,7.3,,2.0,3102.0,77.5,1589.0,5627.0
Kew East,Jellis,,h,88.0,2,2671.0,-37.79938,145.05662,7.3,1940.0,2.0,3102.0,77.5,1589.0,5627.0
Kew East,Lindellas,,h,160.0,3,2671.0,-37.79546,145.04533,7.3,1925.0,2.0,3102.0,77.5,1589.0,5627.0
Kingsville,Jas,,h,118.0,4,1808.0,-37.80774,144.88251,6.4,1915.0,0.0,3012.0,90.5,365.0,1900.0
Lalor,HAR,,h,,3,8279.0,-37.67601,145.02955,16.3,,1.0,3075.0,157.0,200.0,800.0
Lalor,HAR,,h,,3,8279.0,-37.66422,144.99893,16.3,,2.0,3075.0,157.0,200.0,800.0
Malvern,Marshall,,t,270.0,4,4675.0,-37.84684,145.03893,5.9,2015.0,3.0,3144.0,140.0,627.5,3000.0
Meadow Heights,YPA,,h,95.0,3,4704.0,-37.65877,144.91191,17.4,1978.0,1.0,3048.0,50.0,,
Mentone,hockingstuart,,t,166.0,3,6162.0,-37.98087,145.06024,20.0,2011.0,2.0,3194.0,84.0,,1500.0
Mentone,Barry,,h,,3,6162.0,-37.98023,145.08402,20.0,,2.0,3194.0,84.0,,1500.0
Mentone,hockingstuart,,t,,3,6162.0,-37.97928,145.0763,20.0,,2.0,3194.0,84.0,,1500.0
Mill Park,Ray,,u,,2,10529.0,-37.65678,145.07811,17.9,,1.0,3082.0,37.5,,
Mill Park,HAR,,h,,3,10529.0,-37.65296,145.04564,17.9,1980.0,4.0,3082.0,37.5,,
Mill Park,Love,,h,,4,10529.0,-37.67363,145.06796,17.9,,2.0,3082.0,37.5,,
Mill Park,Ray,,t,,4,10529.0,-37.677,145.05658,17.9,,1.0,3082.0,37.5,,
Mill Park,Love,,h,231.0,4,10529.0,-37.65898,145.08245,17.9,2003.0,2.0,3082.0,37.5,,
Mill Park,HAR,,h,,3,10529.0,-37.67434,145.05993999999995,17.9,,2.0,3082.0,37.5,,
Mitcham,Noel,,h,,4,6871.0,-37.81188,145.20051999999995,17.2,,2.0,3132.0,62.0,,
Mitcham,Noel,,h,,3,6871.0,-37.82997,145.20978,17.2,,1.0,3132.0,62.0,,
Mont Albert,Marshall,,t,,3,2079.0,-37.82055,145.11168999999995,10.2,,2.0,3127.0,72.0,444.5,1699.0
Montmorency,Lindellas,,h,,4,3891.0,-37.7264,145.12749,16.2,,2.0,3094.0,55.0,,
Moonee Ponds,Nelson,,h,145.0,4,6232.0,-37.76913,144.93236000000005,6.2,1920.0,1.0,3039.0,79.5,385.0,1400.0
Moonee Ponds,Considine,,h,,3,6232.0,-37.76375,144.93701,6.2,,1.0,3039.0,79.5,385.0,1400.0
Moorabbin,Jellis,,u,117.0,3,2555.0,-37.94511,145.04426999999995,14.3,1980.0,2.0,3189.0,60.0,,
Mordialloc,Hodges,,h,,4,3650.0,-38.00394,145.1025,21.5,,4.0,3195.0,109.0,550.0,2000.0
Mount Waverley,Harcourts,,h,145.0,4,13366.0,-37.86118,145.11506,14.2,1970.0,3.0,3149.0,60.0,315.0,1100.0
Mount Waverley,hockingstuart,,h,,3,13366.0,-37.88494,145.11951000000005,14.2,,1.0,3149.0,60.0,315.0,1100.0
Mount Waverley,Jellis,,h,160.0,4,13366.0,-37.86127000000001,145.14271000000005,14.2,1970.0,2.0,3149.0,60.0,315.0,1100.0
Mulgrave,Barry,,h,,3,7113.0,-37.93134000000001,145.17584,18.8,,2.0,3170.0,42.0,,
Mulgrave,Ray,,h,,3,7113.0,-37.9213,145.16366000000005,18.8,,1.0,3170.0,42.0,,
Mulgrave,RW,,h,152.0,4,7113.0,-37.9265,145.19758000000004,18.8,1996.0,2.0,3170.0,42.0,,
Narre Warren,Harcourts,,h,174.0,4,9376.0,-38.00626,145.29079,34.1,1996.0,2.0,3805.0,150.0,380.0,1400.0
Newport,Williams,,h,110.0,3,5498.0,-37.84461,144.87515,6.2,1980.0,2.0,3015.0,96.0,559.5,1974.0
Newport,Sweeney,,h,160.0,4,5498.0,-37.84373,144.88603999999995,6.2,1983.0,0.0,3015.0,96.0,559.5,1974.0
Niddrie,Nelson,,h,112.0,3,2291.0,-37.73554,144.88517,10.4,1955.0,4.0,3042.0,65.0,400.0,1550.0
Northcote,Jellis,,h,119.0,3,11364.0,-37.77432,144.99111000000005,5.3,1920.0,1.0,3070.0,91.0,520.0,2200.0
Oak Park,Nelson,,h,,5,2651.0,-37.71302,144.90338,11.2,,4.0,3046.0,60.0,400.0,630.0
Oak Park,Nelson,,h,111.0,3,2651.0,-37.7151,144.92103,11.2,1960.0,1.0,3046.0,60.0,400.0,630.0
Oakleigh South,Ray,,h,,3,3692.0,-37.92745,145.08276,15.5,,2.0,3167.0,46.0,,
Parkdale,Obrien,,h,,3,5087.0,-37.98752,145.08358,21.5,,2.0,3195.0,109.0,550.0,2000.0
Pascoe Vale,Nelson,,h,133.0,3,7485.0,-37.71594,144.92986000000005,8.5,1940.0,1.0,3044.0,79.5,280.0,850.0
Pascoe Vale,Nelson,,h,,3,7485.0,-37.72523,144.94567,8.5,,2.0,3044.0,79.5,280.0,850.0
Point Cook,LJ,,h,219.0,4,15542.0,-37.88177,144.74221,14.7,2004.0,2.0,3030.0,68.0,380.0,1300.0
Point Cook,hockingstuart,,h,244.0,4,15542.0,-37.90584000000001,144.74858,14.7,2000.0,2.0,3030.0,68.0,380.0,1300.0
Port Melbourne,Greg,,h,230.0,3,8648.0,-37.836,144.93701,3.5,1900.0,0.0,3207.0,152.0,1100.0,3600.0
Prahran,Biggin,,h,,3,7717.0,-37.8469,144.98705,4.6,,1.0,3181.0,112.0,713.0,2699.5
Preston,Nelson,,h,,3,14577.0,-37.73761,145.02119,8.4,,2.0,3072.0,71.0,450.0,1300.0
Preston,Nelson,,h,,3,14577.0,-37.73346,145.01506,8.4,,0.0,3072.0,71.0,450.0,1300.0
Princes Hill,Collins,,h,,2,1008.0,-37.78243,144.96871000000004,3.5,,1.0,3054.0,90.0,480.0,1500.0
Reservoir,Barry,,h,,3,21650.0,-37.71491,145.02191000000005,12.0,,2.0,3073.0,55.0,335.0,1177.5
Reservoir,Ray,,h,,4,21650.0,-37.70056,145.00345,12.0,,2.0,3073.0,55.0,335.0,1177.5
Reservoir,Barry,,h,,3,21650.0,-37.72089,145.0153,12.0,,1.0,3073.0,55.0,335.0,1177.5
Reservoir,Ray,,h,,3,21650.0,-37.7234,145.0266,12.0,,2.0,3073.0,55.0,335.0,1177.5
Reservoir,Nelson,,h,100.0,2,21650.0,-37.72303,145.01883999999995,12.0,1955.0,2.0,3073.0,55.0,335.0,1177.5
Richmond,Jellis,,t,145.0,3,14949.0,-37.81937,145.00146,2.4,2011.0,2.0,3121.0,126.5,831.0,3170.0
Ringwood,buyMyplace,,h,,3,7785.0,-37.80236,145.23916,19.9,,3.0,3134.0,93.0,265.0,999.0
Ringwood,Carter,,h,,4,7785.0,-37.81169000000001,145.22243999999995,19.9,1980.0,0.0,3134.0,93.0,265.0,999.0
Ringwood,Philip,,h,119.0,4,7785.0,-37.82782,145.22506,19.9,,2.0,3134.0,93.0,265.0,999.0
Ringwood East,Fletchers,,h,135.0,3,4407.0,-37.80954000000001,145.25538,21.3,1950.0,1.0,3135.0,75.0,,
Ringwood North,Philip,,h,,4,3619.0,-37.8004,145.23256999999995,19.9,,2.0,3134.0,93.0,265.0,999.0
Rosanna,Miles,,h,,4,3540.0,-37.73184000000001,145.07061000000004,8.9,,2.0,3084.0,93.0,670.0,1490.0
Rosanna,Miles,,h,,4,3540.0,-37.74085,145.07055,8.9,,2.0,3084.0,93.0,670.0,1490.0
Roxburgh Park,Raine,,h,92.0,3,5833.0,-37.62388,144.93701,20.6,2000.0,1.0,3064.0,49.0,185.0,
Sandringham,hockingstuart,,h,,4,4497.0,-37.9602,145.02026,15.2,,2.0,3191.0,138.0,835.0,3900.0
Sandringham,Buxton,,h,220.0,4,4497.0,-37.95893,145.0128,15.2,1910.0,2.0,3191.0,138.0,835.0,3900.0
Scoresby,One,,h,166.0,4,2206.0,-37.88919,145.2165,22.2,1985.0,3.0,3179.0,46.0,,
South Melbourne,Greg,,h,72.0,1,5943.0,-37.8343,144.95529,1.9,1900.0,0.0,3205.0,144.0,999.0,3525.0
Springvale,Le,,h,,3,7412.0,-37.93975,145.16326,20.8,,4.0,3171.0,55.0,,
Strathmore,Brad,,h,,3,3284.0,-37.73887,144.91103,8.2,,2.0,3041.0,87.5,350.0,1500.0
Sunbury,YPA,,h,101.0,3,14092.0,-37.57662,144.74767,31.7,1991.0,3.0,3429.0,72.5,,
Sunbury,YPA,,h,126.0,3,14092.0,-37.57123,144.72333999999995,31.7,1965.0,1.0,3429.0,72.5,,
Sunbury,Leeburn,,h,220.0,3,14092.0,-37.58883,144.70202,31.7,2004.0,2.0,3429.0,72.5,,
Sunshine,Sweeney,,h,,4,3755.0,-37.78209,144.84581,10.5,,3.0,3020.0,40.0,160.0,600.0
Sunshine North,Douglas,,h,183.0,4,4217.0,-37.76482,144.83375,10.5,1975.0,3.0,3020.0,40.0,160.0,600.0
Sunshine North,Sweeney,,h,,3,4217.0,-37.7674,144.82421000000005,10.5,,1.0,3020.0,40.0,160.0,600.0
Surrey Hills,Fletchers,,u,,3,5457.0,-37.83404,145.0893,10.2,,1.0,3127.0,72.0,444.5,1699.0
Surrey Hills,Garvey,,h,223.0,4,5457.0,-37.82832,145.09242,10.2,1997.0,2.0,3127.0,72.0,444.5,1699.0
Surrey Hills,Woodards,,h,270.0,5,5457.0,-37.82807,145.10796000000005,10.2,1905.0,2.0,3127.0,72.0,444.5,1699.0
Thomastown,Barry,,h,,3,7955.0,-37.68366,145.02783,15.3,,1.0,3074.0,52.5,,
Thomastown,Barry,,h,,3,7955.0,-37.6806,145.02402,15.3,1950.0,2.0,3074.0,52.5,,
Thomastown,HAR,,h,169.0,3,7955.0,-37.67666,144.99161,15.3,1980.0,2.0,3074.0,52.5,,
Thornbury,McGrath,,h,92.0,4,8870.0,-37.75582,144.98951,7.0,1930.0,2.0,3071.0,89.5,600.0,2443.0
Thornbury,Love,,h,,3,8870.0,-37.75832,144.99017,7.0,,2.0,3071.0,89.5,600.0,2443.0
Toorak,Jellis,,h,,3,7217.0,-37.84213,145.02527,4.1,,2.0,3142.0,118.0,699.0,2591.5
Vermont,Jellis,,h,235.0,5,4181.0,-37.84158,145.19762,17.2,,2.0,3133.0,60.0,660.0,3980.0
Viewbank,Jellis,,h,136.0,3,2698.0,-37.7417,145.0958,8.9,1980.0,2.0,3084.0,93.0,670.0,1490.0
Wallan,Ray,,h,77.0,3,3988.0,-37.40853,144.97749,44.2,1978.0,1.0,3756.0,,,
Wantirna,Buxton,,h,,3,5424.0,-37.86345,145.22871,14.7,,2.0,3152.0,68.5,690.0,2514.0
Wantirna South,Ray,,h,173.0,4,7082.0,-37.85728,145.24839,14.7,1970.0,3.0,3152.0,68.5,690.0,2514.0
Watsonia,Buckingham,,h,124.0,3,2329.0,-37.71502,145.08844,14.5,1960.0,2.0,3087.0,75.0,,
Watsonia North,Barry,,h,,4,1442.0,-37.7023,145.08357,14.5,,2.0,3087.0,75.0,,
Werribee,Reliance,,h,125.0,3,16166.0,-37.88537,144.65337,14.7,1985.0,2.0,3030.0,68.0,380.0,1300.0
Werribee,YPA,,h,194.0,3,16166.0,-37.90918,144.68325,14.7,2012.0,1.0,3030.0,68.0,380.0,1300.0
Werribee,YPA,,h,184.0,4,16166.0,-37.90336,144.67918,14.7,1994.0,4.0,3030.0,68.0,380.0,1300.0
West Footscray,Jas,,h,109.0,3,5058.0,-37.79644,144.86388,6.4,1950.0,2.0,3012.0,90.5,365.0,1900.0
